Date,Open,High,Low,Close,Volume,Adj Close
2013-07-30,80.01,81.10,79.93,80.67,2912800,72.7162
2013-07-29,81.37,81.49,79.41,79.46,2787200,71.6255
2013-07-26,78.85,80.47,77.78,79.68,5660100,71.8238
2013-07-25,83.64,83.97,77.27,78.62,8564600,70.8683
2013-07-24,83.67,84.40,83.18,83.62,2300800,75.3753
2013-07-23,83.61,83.95,83.41,83.44,1415500,75.2131
2013-07-22,83.43,83.70,83.10,83.70,1954500,75.4474
2013-07-19,82.10,83.44,81.92,83.44,4029000,75.2131
2013-07-18,81.00,82.50,80.90,82.50,2072300,74.3657
2013-07-17,80.31,81.32,79.97,81.02,1888300,73.0317
2013-07-16,79.84,80.34,79.48,80.01,1478000,72.1213
2013-07-15,79.55,80.50,79.55,79.86,1447600,71.986
2013-07-12,79.34,79.97,79.09,79.55,1807000,71.7066
2013-07-11,79.80,79.96,78.78,79.33,1882600,71.5083
2013-07-10,78.79,79.20,78.14,78.94,1903000,71.1568
2013-07-09,79.14,79.42,78.56,78.82,2439400,71.0486
2013-07-08,77.20,79.40,77.12,78.15,5025800,70.4446
2013-07-05,76.408,76.815,75.0417,75.0998,3522500,67.6952
2013-07-04,76.2045,76.7375,75.6425,76.3983,3399800,68.8657
2013-07-03,76.0785,76.1367,75.0514,75.72,2614900,68.2542
2013-07-02,77.503,77.5224,76.001,76.7375,2493200,69.1714
2013-07-01,76.7665,77.4061,76.0688,77.1638,3831100,69.5557
2013-06-28,75.5359,75.9138,74.7219,75.2452,2505700,67.8263
2013-06-27,74.7607,75.6328,74.4312,75.1676,2329800,67.7563
2013-06-26,73.9757,75.1386,73.5784,74.6541,3244800,67.2934
2013-06-25,74.1114,74.5959,73.6656,74.0533,2681800,66.7519
2013-06-24,74.5378,74.8672,73.0842,73.6463,4006600,66.385
2013-06-21,75.7588,76.1561,74.8672,74.8672,8528400,67.4855
2013-06-20,76.5437,77.2026,75.9138,75.9913,3968700,68.4988
2013-06-19,77.3867,78.036,76.7181,77.2026,1987200,69.5907
2013-06-18,77.3577,77.9391,77.3092,77.5127,1960000,69.8702
2013-06-17,77.3577,78.4333,77.2801,77.4836,2307400,69.8439
2013-06-14,76.8247,77.503,76.3402,76.8344,2036200,69.2588
2013-06-13,76.6018,76.941,76.1561,76.6793,2722400,69.119
2013-06-12,78.3848,78.8887,77.503,77.8228,1937300,70.1497
2013-06-11,78.1426,78.6658,77.5611,78.472,2501700,70.7349
2013-06-10,77.8422,79.0147,77.6581,78.5786,2269800,70.831
2013-06-07,77.3286,78.2782,76.4661,77.8422,3312700,70.1672
2013-06-06,78.443,78.7434,76.97,77.0573,2890400,69.4597
2013-06-05,78.1716,79.3829,77.8422,78.1813,2534900,70.4729
2013-06-04,79.4604,79.693,78.3267,78.6271,2115400,70.8747
2013-06-03,79.7899,79.9256,78.5205,78.9081,2647200,71.128
2013-05-31,79.8577,79.945,79.0825,79.0825,5458200,71.2852
2013-05-30,80.0031,80.8752,79.6252,80.1872,1644500,72.281
2013-05-29,80.0709,80.5651,79.7415,80.1097,2114500,72.2111
2013-05-28,80.5264,81.6214,80.4101,80.788,2625600,72.8225
2013-05-27,80.1775,80.6814,79.8577,80.2841,1101800,72.3683
2013-05-24,79.3054,80.4295,79.2376,79.8965,3692200,72.0189
2013-05-23,78.6755,79.3926,77.755,78.7724,3898200,71.0057
2013-05-22,79.0147,80.2066,78.2104,79.7415,3247800,71.8792
2013-05-21,78.7724,79.16,78.2395,78.7143,2297200,70.9533
2013-05-20,78.3654,78.8112,78.0069,78.5883,1333800,70.8397
2013-05-17,78.2492,79.3054,77.5708,78.3654,5339100,70.6388
2013-05-16,78.4914,78.6658,77.5805,78.3751,2282500,70.6476
2013-05-15,78.9081,78.9953,78.1426,78.5689,1682000,70.8222
2013-05-14,79.286,79.3539,78.0263,78.7918,2189400,71.0232
2013-05-13,79.3345,79.6349,78.8693,79.1891,1631400,71.3813
2013-05-10,78.8306,79.6446,78.7918,79.1504,2747500,71.3464
2013-05-09,78.4236,79.16,78.1135,78.7724,2328600,71.0057
2013-05-08,77.6968,78.4914,77.5708,78.4527,2074800,70.7175
2013-05-07,77.5611,78.2685,77.1057,77.8519,1898400,70.1759
2013-05-06,78.036,78.2492,77.2511,77.5708,1439600,69.9226
2013-05-03,76.9022,78.2395,76.3692,78.0941,3209100,70.3943
2013-05-02,75.875,78.3461,75.7394,77.3383,3964100,69.713
2013-05-01,76.8441,76.8441,76.8441,76.8441,000,69.2675
2013-04-30,77.3383,77.7162,76.563,76.8441,2032300,69.2675
2013-04-29,76.127,77.1638,75.7006,77.0088,1956500,69.416
2013-04-26,77.0476,77.3092,75.8944,76.4758,2268700,68.9355
2013-04-25,77.0379,77.755,76.7472,77.3383,2054400,69.713
2013-04-24,75.4002,76.9991,75.2936,76.7956,3038800,69.2238
2013-04-23,73.8788,75.9138,73.6366,75.5843,3628400,68.1319
2013-04-22,74.0339,74.3246,73.1618,73.9854,2711900,66.6907
2013-04-19,74.9351,75.0514,73.5687,73.7819,4213500,66.5072
2013-04-18,75.4584,75.9526,74.373,74.6347,3200800,67.2759
2013-04-17,76.9894,77.222,74.6831,75.5649,4069000,68.1144
2013-04-16,76.5534,77.1057,76.127,76.6503,1759600,69.0928
2013-04-15,77.6096,77.9197,75.8847,76.9216,3693100,69.3374
2013-04-12,79.5574,79.6543,78.1135,78.2879,2322800,70.569
2013-04-11,79.3732,80.3035,78.9081,79.7221,2575700,71.8617
2013-04-10,79.1116,79.9159,78.2782,79.5477,2902900,71.7045
2013-04-09,79.2182,79.412,77.7743,78.1038,2172300,70.403
2013-04-08,79.0631,79.4701,78.4623,78.6465,1537200,70.8922
2013-04-05,80.8655,81.2532,78.4236,78.8693,3633100,71.093
2013-04-04,81.5536,82.0381,80.8171,80.9624,2038300,72.9798
2013-04-03,82.8908,83.0168,81.3404,81.447,2059100,73.4166
2013-04-02,81.2532,83.3463,81.1853,83.2106,2018200,75.0063
2013-04-01,81.4276,81.4276,81.4276,81.4276,000,73.3991
2013-03-29,81.4276,81.4276,81.4276,81.4276,000,73.3991
2013-03-28,81.3985,81.9993,81.1272,81.4276,2453000,73.3991
2013-03-27,82.7745,83.0071,81.4566,81.8636,2505400,73.7921
2013-03-26,83.8695,84.2959,82.6098,82.7939,2332600,74.6307
2013-03-25,83.9664,85.2649,83.666,83.666,2985000,75.4168
2013-03-22,84.2571,84.6448,83.4529,83.8308,2392700,75.5653
2013-03-21,84.3056,85.5169,83.8889,84.1893,4705900,75.8885
2013-03-20,82.3675,83.4335,81.5632,82.823,3936900,74.6569
2013-03-19,81.3791,82.3675,81.3791,82.0478,3311200,73.9581
2013-03-18,79.3539,81.6408,79.0825,81.4566,3384300,73.4252
2013-03-15,81.3985,81.5826,80.8946,80.8946,7747000,72.9186
2013-03-14,80.914,81.3501,80.8946,81.3501,2160900,73.3292
2013-03-13,80.1194,80.7008,80.0612,80.5555,1542900,72.613
2013-03-12,80.4295,80.633,79.7802,80.2454,1912300,72.3334
2013-03-11,80.6233,80.9721,80.2841,80.6136,1475600,72.6653
2013-03-08,80.1678,81.0787,80.0419,80.6233,2973000,72.6741
2013-03-07,79.3248,79.7802,78.85,79.5961,1761000,71.7482
2013-03-06,78.8403,79.9353,78.6368,79.4895,2603400,71.6521
2013-03-05,77.7646,78.85,77.6096,78.6368,2811400,70.8835
2013-03-04,76.563,77.1735,76.5146,77.1057,1229900,69.5033
2013-03-01,77.0766,77.5224,76.4274,77.2026,1872800,69.5907
2013-02-28,76.8344,77.3383,76.7278,77.1542,2639400,69.547
2013-02-27,75.9816,76.6793,75.5843,76.5243,2024800,68.9792
2013-02-26,76.253,76.4565,75.5649,75.846,3173600,68.3678
2013-02-25,76.2723,78.0747,76.2723,77.2026,3584200,69.5907
2013-02-22,75.1386,76.0882,74.8672,75.9622,2022600,68.4726
2013-02-21,75.5746,75.8266,74.4699,74.8479,2897900,67.4681
2013-02-20,76.5824,76.8441,76.1173,76.1851,1787000,68.6735
2013-02-19,75.4293,76.7375,75.2355,76.5534,2029100,69.0055
2013-02-18,75.5843,75.8266,75.3227,75.7491,1224900,68.2805
2013-02-15,75.7297,76.4177,75.6134,75.6909,2707300,68.228
2013-02-14,76.3789,76.6503,75.5262,76.0882,2241600,68.5861
2013-02-13,75.5843,76.7278,75.5359,76.4468,3064500,68.9094
2013-02-12,74.906,75.3518,74.4603,75.2839,2424100,67.8611
2013-02-11,74.6153,74.906,74.1502,74.7994,1888200,67.4244
2013-02-08,74.5959,74.8769,73.966,74.4506,2429000,67.11
2013-02-07,74.5378,75.1773,74.2858,74.6153,2816100,67.2585
2013-02-06,75.439,75.875,74.3633,74.6347,2654300,67.2759
2013-02-05,74.9545,75.6328,74.8091,75.3711,2486400,67.9397
2013-02-04,77.3189,77.6096,75.0417,75.0417,4532100,67.6428
2013-02-01,78.4042,78.5883,77.1348,77.4255,2979000,69.7916
2013-01-31,78.4914,79.0728,78.3364,78.3364,2339900,70.6127
2013-01-30,79.4411,79.4508,78.3558,78.85,1835300,71.0756
2013-01-29,79.2085,79.3539,78.7627,79.1019,1549600,71.3027
2013-01-28,79.7415,80.0128,78.8112,78.8112,2053600,71.0407
2013-01-25,78.9275,79.6446,78.598,79.2957,2548200,71.4774
2013-01-24,78.0941,78.8984,77.6387,78.7434,3100300,70.9795
2013-01-23,81.0884,81.1466,79.974,81.0884,5074800,70.3891
2013-01-22,81.5245,82.1253,80.5942,81.0884,3889500,70.3891
2013-01-21,80.4876,81.0787,80.4876,80.9043,1701600,70.2293
2013-01-18,80.352,80.8655,80.0709,80.2551,3011200,69.6658
2013-01-17,80.1291,80.9721,79.8674,80.2841,2094500,69.6909
2013-01-16,80.4392,80.4876,79.9837,80.3423,1946100,69.7415
2013-01-15,80.4585,81.1369,80.2744,80.6427,2276600,70.0022
2013-01-14,81.2047,81.6117,80.2938,80.6717,2089300,70.0274
2013-01-11,80.9043,81.476,80.7783,81.0593,2004600,70.3639
2013-01-10,80.7299,81.0787,80.4004,80.7396,2056900,70.0863
2013-01-09,80.7686,81.0303,80.4489,80.6524,1491500,70.0106
2013-01-08,80.9624,81.0593,80.1969,80.4876,1518700,69.8676
2013-01-07,81.3016,81.3985,80.7008,81.0303,1546700,70.3387
2013-01-04,80.914,81.5826,80.8946,81.3307,1553500,70.5995
2013-01-03,81.1272,81.6311,80.914,81.2628,1590200,70.5405
2013-01-02,80.914,81.5632,80.2454,81.2047,3034700,70.4901
2013-01-01,79.6543,79.6543,79.6543,79.6543,000,69.1442
2012-12-31,79.6543,79.6543,79.6543,79.6543,000,69.1442
2012-12-28,79.945,80.10,79.4411,79.6543,921300,69.1442
2012-12-27,79.9643,80.633,79.8287,80.1291,1314900,69.5564
2012-12-26,79.9159,79.9159,79.9159,79.9159,000,69.3713
2012-12-25,79.9159,79.9159,79.9159,79.9159,000,69.3713
2012-12-24,79.9159,79.9159,79.9159,79.9159,000,69.3713
2012-12-21,79.945,80.2647,79.5864,79.9159,6853500,69.3713
2012-12-20,80.2938,80.6717,80.0128,80.4101,1904200,69.8003
2012-12-19,80.352,80.8752,80.0128,80.4198,2416500,69.8087
2012-12-18,80.1291,80.4004,79.9547,80.1485,2331600,69.5732
2012-12-17,79.538,79.9643,79.3345,79.7221,1649200,69.2031
2012-12-14,79.6639,79.9643,79.1407,79.538,1625600,69.0433
2012-12-13,79.567,79.8771,79.3151,79.6446,2417800,69.1358
2012-12-12,79.5574,79.945,79.3151,79.6736,1969000,69.161
2012-12-11,78.472,79.5864,78.3364,79.4604,2914900,68.9759
2012-12-10,77.7162,78.472,77.6968,78.317,1693800,67.9834
2012-12-07,77.8519,78.5883,77.7453,78.2007,1988600,67.8824
2012-12-06,77.5224,78.2104,77.3286,78.0166,3189300,67.7226
2012-12-05,77.5708,77.6677,76.8828,77.4836,1897900,67.26
2012-12-04,76.8828,77.5708,76.8441,77.1929,1561800,67.0076
2012-12-03,77.1251,77.629,76.8441,77.1154,1839700,66.9403
2012-11-30,76.6503,77.3286,76.534,76.8441,1970400,66.7048
2012-11-29,76.941,77.222,76.6212,76.6987,3047800,66.5786
2012-11-28,75.8266,76.6987,75.4099,76.4952,2871800,66.402
2012-11-27,75.875,76.3499,75.6812,76.001,1712000,65.973
2012-11-26,75.7491,75.875,74.9448,75.594,1661200,65.6197
2012-11-23,75.3905,75.8944,75.032,75.8557,1766600,65.8468
2012-11-22,75.3905,75.5262,74.8963,75.4196,2524600,65.4683
2012-11-21,75.0029,75.439,74.7219,75.1967,4007300,65.2748
2012-11-20,75.439,76.4661,75.2645,76.1754,2069900,66.1244
2012-11-19,74.8285,75.8169,74.5475,75.6037,2608600,65.6281
2012-11-16,74.9351,75.3808,74.1308,74.2471,3957100,64.4505
2012-11-15,75.0029,75.594,74.625,74.9641,3245900,65.0729
2012-11-14,76.7472,77.0573,75.4196,75.5649,3595800,65.5944
2012-11-13,76.5437,77.4933,76.3111,77.2995,2661400,67.1001
2012-11-12,77.1929,78.1619,76.8053,76.8247,2784800,66.688
2012-11-09,78.4236,78.4914,76.3014,77.2317,4415900,67.0413
2012-11-08,78.6368,80.2163,77.6871,77.784,7898900,67.5207
2012-11-07,77.91,78.3751,76.3596,76.408,4437800,66.3263
2012-11-06,77.2026,77.9003,77.1542,77.5127,2481000,67.2852
2012-11-05,76.3596,77.1057,76.2336,76.7956,2427000,66.6627
2012-11-02,76.5534,77.784,76.3499,77.096,3472000,66.9235
2012-11-01,74.8866,76.4468,74.6637,75.9719,2207100,65.9477
2012-10-31,74.9545,75.9332,74.9448,75.1386,3241300,65.2244
2012-10-30,74.751,75.2161,74.4893,75.0417,1438400,65.1403
2012-10-29,74.7994,74.8672,74.2858,74.6347,1758500,64.787
2012-10-26,73.7141,75.1773,73.7141,74.8382,2497600,64.9636
2012-10-25,74.3052,74.8866,74.0436,74.1889,2795000,64.40
2012-10-24,74.7219,74.8091,73.656,74.4699,2890300,64.6439
2012-10-23,75.594,75.6425,74.1308,74.5572,3472600,64.7197
2012-10-22,75.5456,76.2142,75.4487,75.6328,2361300,65.6534
2012-10-19,76.1948,76.5243,75.4777,75.8653,5586800,65.8552
2012-10-18,75.8653,76.8731,75.7103,76.5049,3241000,66.4104
2012-10-17,75.313,75.8557,75.032,75.6328,3392400,65.6534
2012-10-16,74.499,75.4777,74.1792,75.0417,3977000,65.1403
2012-10-15,73.7529,74.2374,73.7238,73.9854,2239500,64.2233
2012-10-12,74.0533,74.3827,73.7722,73.8304,3491700,64.0888
2012-10-11,74.7122,75.1967,74.2374,74.6637,6215900,64.8121
2012-10-10,75.9332,76.4855,75.6134,75.6328,3029300,65.6534
2012-10-09,76.3789,76.6212,75.6909,75.9816,3084900,65.9561
2012-10-08,77.1348,77.2704,76.2142,76.5437,3105500,66.4441
2012-10-05,77.0379,77.9972,76.8828,77.7162,3198000,67.4619
2012-10-04,77.0476,77.4546,76.6696,76.8538,3299000,66.7133
2012-10-03,76.1367,77.0088,75.9719,76.7278,2176000,66.6039
2012-10-02,75.6715,77.1445,75.5359,76.282,3046800,66.2169
2012-10-01,75.2064,76.4177,75.1192,76.2336,3587600,66.1749
2012-09-28,75.9138,76.4565,74.906,75.2064,3975900,65.2832
2012-09-27,75.6909,76.2045,75.5262,75.6715,3764400,65.687
2012-09-26,76.2142,76.4177,75.2839,75.2839,5244700,65.3505
2012-09-25,76.7375,77.3286,76.2917,76.8247,2884200,66.688
2012-09-24,76.563,76.7472,76.2917,76.4468,3010400,66.36
2012-09-21,77.4836,77.8712,76.5727,76.6987,10524800,66.5786
2012-09-20,76.1173,77.2026,76.0204,77.0282,4004100,66.8646
2012-09-19,76.9797,77.2607,76.1851,76.7084,3498900,66.587
2012-09-18,76.3305,76.9022,75.7781,76.6696,3292300,66.5534
2012-09-17,76.5534,77.0573,76.4565,76.7859,3354000,66.6543
2012-09-14,76.941,77.4739,76.7472,77.0379,4935500,66.8731
2012-09-13,75.8363,76.0785,75.5843,75.875,3629200,65.8636
2012-09-12,76.3111,77.2317,75.4971,75.9138,5122500,65.8973
2012-09-11,75.0223,76.001,75.0029,75.9719,3498300,65.9477
2012-09-10,74.906,75.5553,74.7122,75.2936,3379100,65.3589
2012-09-07,74.2761,75.2064,74.2761,74.9835,4846400,65.0897
2012-09-06,72.6191,74.4699,72.6191,74.1599,5522300,64.3748
2012-09-05,72.3768,73.3652,71.9795,72.5803,3485400,63.0036
2012-09-04,73.4331,73.53,72.3381,72.3962,2960700,62.8438
2012-09-03,72.6772,73.4234,72.5416,73.4234,2606800,63.7355
2012-08-31,72.5028,73.3556,72.3865,73.0842,3414900,63.441
2012-08-30,72.1927,72.871,72.1733,72.3381,3828700,62.7934
2012-08-29,72.7063,72.8032,72.1152,72.7257,2850000,63.1298
2012-08-28,72.5803,73.2974,72.4253,72.6772,2490200,63.0877
2012-08-27,71.9989,73.123,71.8342,72.9389,1664600,63.3149
2012-08-24,71.7857,72.5319,71.3884,72.2315,2634900,62.7008
2012-08-23,72.8226,72.997,71.5919,71.8148,3490600,62.3391
2012-08-22,72.7063,72.9389,72.154,72.4544,2983700,62.8943
2012-08-21,72.8032,73.3168,72.6772,73.249,3259000,63.5841
2012-08-20,72.3381,73.1811,72.2799,72.4156,3279700,62.8607
2012-08-17,71.8536,72.3187,71.6888,72.3187,3567600,62.7765
2012-08-16,71.7082,71.8826,71.1462,71.8633,2992600,62.3812
2012-08-15,71.6307,71.9602,71.1656,71.6404,2430700,62.1877
2012-08-14,72.0474,72.4059,71.6404,71.7179,2688100,62.255
2012-08-13,71.5919,72.4447,71.3206,71.6016,2788200,62.1541
2012-08-10,71.1462,72.0377,71.1074,71.8729,2409100,62.3896
2012-08-09,71.6404,72.0958,71.0783,71.6501,3619600,62.1962
2012-08-08,71.4175,71.902,71.1656,71.7567,3416500,62.2887
2012-08-07,70.7489,71.7857,70.5648,71.466,4457400,62.0364
2012-08-06,70.0124,71.4466,69.7798,71.0783,4017800,61.6998
2012-08-03,68.5589,70.4872,68.1519,70.3031,7782900,61.0269
2012-08-02,67.2797,68.617,66.02,66.2235,5889000,57.4856
2012-08-01,67.2507,67.803,66.9503,67.0859,2457900,58.2342
2012-07-31,67.1925,67.4735,66.2526,66.96,2942800,58.1249
2012-07-30,65.7971,67.4929,65.4483,66.9987,4407700,58.1585
2012-07-27,64.4114,64.8281,63.7331,64.8281,3821200,56.2743
2012-07-26,63.7622,64.8765,62.5024,64.4599,8668800,55.9547
2012-07-25,64.9541,66.3882,64.8669,65.2351,2962600,56.6276
2012-07-24,65.1091,65.5161,64.6343,64.925,2514100,56.3584
2012-07-23,66.4076,66.5239,64.8475,65.1769,4137300,56.5771
2012-07-20,67.8321,68.2972,66.9987,67.0472,5191200,58.2006
2012-07-19,67.3863,68.2003,67.2507,67.9484,3834400,58.9829
2012-07-18,66.3204,67.1344,65.9715,67.0569,2434600,58.209
2012-07-17,66.3882,66.8437,65.8068,66.146,2023400,57.4183
2012-07-16,65.8068,66.2235,65.5064,66.1557,1892100,57.4267
2012-07-13,64.77,65.9231,64.4986,65.9231,2338600,57.2248
2012-07-12,64.8087,65.2932,64.1788,64.5761,2932300,56.0556
2012-07-11,64.392,65.5161,64.3339,65.0897,2015300,56.5014
2012-07-10,64.3436,65.5161,63.8988,64.8765,2508000,56.3163
2012-07-09,64.7021,64.8184,64.0238,64.3823,2509600,55.8873
2012-07-06,65.4192,65.8553,64.5761,64.5761,2613400,56.0556
2012-07-05,65.3223,66.6111,64.925,65.4967,3799600,56.8547
2012-07-04,65.0122,65.7196,64.925,65.3998,1579700,56.7706
2012-07-03,65.0607,65.4192,64.3823,65.3708,2756800,56.7454
2012-07-02,64.1498,65.5839,63.8009,65.0607,3590400,56.4762
2012-06-29,62.7544,64.1401,62.3764,64.0916,4957400,55.635
2012-06-28,61.9501,62.1439,60.7097,61.107,3056100,53.0442
2012-06-27,61.7078,61.8241,60.5644,61.7078,3026200,53.5657
2012-06-26,62.3958,62.5509,60.2058,61.1555,5267600,53.0863
2012-06-25,63.0451,63.2098,61.921,62.0857,3427100,53.8937
2012-06-22,64.0819,64.5374,63.5102,63.6653,2727000,55.2649
2012-06-21,64.673,65.2738,64.3533,64.6246,3909100,56.0977
2012-06-20,65.1963,65.3223,64.6052,65.3126,2163600,56.6949
2012-06-19,64.1498,65.1188,63.9463,65.0704,2812300,56.4846
2012-06-18,65.0704,65.1479,63.8106,64.1595,3922600,55.6939
2012-06-15,63.1711,64.5374,63.0354,64.5277,11113500,56.0135
2012-06-14,62.8803,63.1614,62.047,62.8319,3485000,54.5415
2012-06-13,63.7622,64.237,62.5218,62.8803,4146900,54.5835
2012-06-12,63.1904,64.3339,62.5218,63.7719,3988100,55.3575
2012-06-11,63.9657,64.4211,62.5218,63.0548,3285500,54.735
2012-06-08,62.89,63.5296,62.5218,63.2389,2736600,54.8948
2012-06-07,63.0742,63.8688,62.6768,63.016,3200100,54.7013
2012-06-06,62.5509,63.2098,62.0664,62.9579,3800100,54.6509
2012-06-05,62.7834,62.7834,61.6691,62.173,2263900,53.9695
2012-06-04,62.328,62.8803,62.0276,62.4055,2707700,54.1713
2012-06-01,64.4696,64.4792,62.2602,62.8416,5251500,54.5499
2012-05-31,65.2642,65.4386,63.9269,64.4502,4943900,55.9463
2012-05-30,66.1654,66.4076,65.1188,65.2254,3884000,56.6192
2012-05-29,66.5627,67.115,65.9134,66.4367,2975300,57.6706
2012-05-28,66.8243,67.241,65.9328,66.0297,1757900,57.3174
2012-05-25,65.8843,66.8049,65.5258,66.4561,4434400,57.6875
2012-05-24,64.7312,65.458,63.9269,64.9928,3732800,56.4173
2012-05-23,65.0316,65.1091,63.985,64.2079,4596600,55.7359
2012-05-22,64.8087,65.7584,64.7215,65.5064,3252600,56.8631
2012-05-21,63.7719,64.8281,63.578,64.363,2618100,55.8706
2012-05-18,63.3261,64.363,63.0257,63.9657,4867600,55.5257
2012-05-17,64.5955,64.6537,63.8397,63.8688,1990600,55.4416
2012-05-16,63.8591,65.051,63.5393,64.3823,3660100,55.8873
2012-05-15,65.458,65.5936,63.8688,64.4889,3821900,55.9799
2012-05-14,65.6033,65.7777,64.2661,65.0219,3275000,56.4425
2012-05-11,65.2835,66.2429,64.7215,66.1557,2858100,57.4267
2012-05-10,65.3901,66.0685,64.8475,65.613,4243300,56.9556
2012-05-09,64.9056,64.9444,63.9657,64.8281,4534600,56.2743
2012-05-08,65.206,65.332,64.1498,64.4114,3327900,55.9126
2012-05-07,64.237,65.487,64.0141,65.4483,2757600,56.8127
2012-05-04,66.5627,66.8146,65.4095,65.6033,3878200,56.9472
2012-05-03,66.96,67.9484,66.6402,66.8437,3419000,58.0239
2012-05-02,68.2391,68.7333,66.4754,66.8146,3660700,57.9987
2012-05-01,67.803,67.803,67.803,67.803,000,58.8567
2012-04-30,68.7333,68.8108,67.7352,67.803,2788200,58.8567
2012-04-27,67.6964,68.9271,67.3282,68.3941,3666400,59.3698
2012-04-26,68.1712,68.6267,67.4251,68.1422,3965000,59.1511
2012-04-25,68.0743,69.1209,67.6189,68.3457,5186700,59.3278
2012-04-24,66.989,67.9096,66.4561,67.648,3523700,58.7221
2012-04-23,67.929,68.0162,66.4076,66.7662,4344400,57.9567
2012-04-20,67.2119,68.5395,67.0084,68.491,5767400,59.4539
2012-04-19,68.6945,69.1015,67.4735,67.6964,6187100,58.7641
2012-04-18,70.274,70.40,68.7624,68.9368,4580600,59.8409
2012-04-17,69.2856,70.807,68.8399,70.681,4315900,61.3549
2012-04-16,69.1015,70.0609,68.8496,69.5182,2530000,60.3456
2012-04-13,70.6326,70.7586,69.0724,69.3728,4127000,60.2193
2012-04-12,71.1849,71.466,70.2547,70.7489,4080500,61.4139
2012-04-11,70.2547,71.2334,69.9058,70.6713,3335100,61.3465
2012-04-10,70.7198,71.4369,70.2159,70.2159,4203200,60.9512
2012-04-09,71.5919,71.5919,71.5919,71.5919,000,62.1456
2012-04-06,71.5919,71.5919,71.5919,71.5919,000,62.1456
2012-04-05,72.0377,72.3962,70.681,71.5919,3841400,62.1456
2012-04-04,73.0745,73.3556,71.466,71.6307,4107500,62.1793
2012-04-03,74.1017,74.6056,73.2683,73.404,2591000,63.7186
2012-04-02,73.2683,74.1792,72.871,74.0726,3072300,64.299
2012-03-30,72.9679,73.4525,72.8032,73.249,2762700,63.5841
2012-03-29,73.4234,73.5978,72.0571,72.6191,4420200,63.0373
2012-03-28,74.0436,74.4312,73.5784,73.6366,3173300,63.9205
2012-03-27,74.8091,74.9545,74.1405,74.4893,3693300,64.6607
2012-03-26,74.8769,75.0901,74.1889,74.7122,2973100,64.8542
2012-03-23,75.6812,75.6812,74.2955,74.9641,3212700,65.0729
2012-03-22,76.1076,76.1561,74.5668,75.5068,3652600,65.544
2012-03-21,76.3014,76.6115,75.2355,76.1561,2780400,66.1076
2012-03-20,76.7084,76.8441,75.7975,76.0107,2523500,65.9814
2012-03-19,77.0863,77.2317,76.0495,77.0088,2769800,66.8478
2012-03-16,76.4565,77.4158,76.3402,77.2414,12354600,67.0497
2012-03-15,74.0339,76.3886,73.9951,76.0592,6059300,66.0235
2012-03-14,73.7141,74.3537,73.6753,74.0823,3102500,64.3074
2012-03-13,72.6772,74.1017,72.5319,73.6172,3229300,63.9037
2012-03-12,72.1346,72.6385,72.028,72.4834,1998400,62.9195
2012-03-09,72.2993,72.8614,72.0377,72.3671,2615400,62.8186
2012-03-08,71.6791,72.6288,71.3012,72.3768,3658600,62.827
2012-03-07,70.9621,71.214,70.3903,71.0686,3195800,61.6914
2012-03-06,71.5338,71.5822,69.8864,70.3031,5264900,61.0269
2012-03-05,72.561,72.6482,71.5047,71.9698,3118600,62.4737
2012-03-02,72.9292,73.1327,72.1927,72.7451,2199600,63.1467
2012-03-01,72.4156,73.3071,72.3284,73.1036,2772600,63.4579
2012-02-29,72.871,73.5978,72.3284,72.5416,3497500,62.97
2012-02-28,71.9311,73.0164,71.9311,72.4834,3108500,62.9195
2012-02-27,72.1733,72.4737,71.5241,72.1927,2372400,62.6672
2012-02-24,72.7257,72.8614,72.1152,72.6966,2283400,63.1046
2012-02-23,72.716,73.2296,71.8826,72.435,3064000,62.8775
2012-02-22,72.8032,73.2199,72.3865,72.5222,2280900,62.9532
2012-02-21,72.9389,73.4428,72.3768,72.6482,2576600,63.0626
2012-02-20,72.6772,73.1618,72.0474,72.7741,2852100,63.1719
2012-02-17,72.3478,72.6482,71.7567,72.0958,4067300,62.5831
2012-02-16,71.1462,71.8148,70.5454,71.8051,3278900,62.3307
2012-02-15,72.0474,72.4156,71.2237,71.6598,2985000,62.2046
2012-02-14,71.9408,72.9001,71.3303,71.7082,3010000,62.2466
2012-02-13,72.6772,72.7257,71.8633,72.183,2091100,62.6587
2012-02-10,72.4544,72.6772,71.1946,72.0667,3830500,62.5578
2012-02-09,73.4525,73.8595,72.716,73.1811,4049400,63.5252
2012-02-08,73.811,74.499,73.5106,73.6463,2586800,63.929
2012-02-07,73.3652,73.7335,72.7645,73.5106,2550700,63.8112
2012-02-06,73.404,73.7432,72.8807,73.4428,2346600,63.7523
2012-02-03,71.621,73.811,71.34,73.4815,5714000,63.7859
2012-02-02,71.088,72.3187,70.9039,71.902,4543900,62.4148
2012-02-01,69.6054,71.5725,69.4504,70.8652,4775100,61.5148
2012-01-31,70.1578,70.7295,69.6345,69.9058,3661800,60.682
2012-01-30,70.1384,70.933,69.7895,70.0221,3010400,60.783
2012-01-27,71.2043,71.2915,70.3128,70.5454,3582900,61.2372
2012-01-26,71.2721,71.9408,70.3419,71.3012,4965300,61.8933
2012-01-25,72.183,72.5028,70.7392,71.2431,5009900,61.8429
2012-01-24,73.4525,74.9932,72.6772,74.9932,8535600,62.494
